model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand
Yaris,2017,10495,Manual,13101,Petrol,150,56.5,1.5,Toyota
Yaris,2018,10995,Manual,17334,Petrol,145,58.9,1.5,Toyota
Yaris,2013,8495,Automatic,72472,Hybrid,0,80.7,1.5,Toyota
Yaris,2017,9995,Manual,10260,Petrol,150,65.7,1.0,Toyota
Yaris,2018,10200,Manual,18593,Petrol,150,58.9,1.5,Toyota
Yaris,2016,15895,Automatic,11340,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,11995,Automatic,13467,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,14295,Automatic,11465,Petrol,145,47.9,1.5,Toyota
Yaris,2018,12495,Manual,9891,Petrol,145,58.9,1.5,Toyota
Yaris,2019,13995,Manual,4998,Petrol,145,47.9,1.5,Toyota
Yaris,2014,7995,Semi-Auto,48050,Petrol,30,55.4,1.3,Toyota
Yaris,2018,10750,Manual,9643,Petrol,145,58.9,1.5,Toyota
Yaris,2016,8200,Manual,32190,Petrol,30,58.0,1.3,Toyota
Yaris,2016,8995,Manual,10290,Petrol,30,58.0,1.3,Toyota
Yaris,2018,14195,Automatic,1562,Petrol,145,47.1,1.5,Toyota
Yaris,2018,12590,Manual,9683,Petrol,145,47.1,1.5,Toyota
Yaris,2018,14700,Automatic,6775,Hybrid,140,76.3,1.5,Toyota
Yaris,2017,9995,Manual,35597,Petrol,145,58.9,1.5,Toyota
Yaris,2016,8490,Manual,24700,Petrol,30,55.0,1.3,Toyota
Yaris,2014,8995,Automatic,46839,Hybrid,0,80.7,1.5,Toyota
Yaris,2018,11195,Manual,1000,Petrol,150,58.9,1.5,Toyota
Yaris,2018,10600,Manual,12189,Petrol,150,47.1,1.5,Toyota
Yaris,2019,11800,Manual,4036,Petrol,150,47.9,1.5,Toyota
Yaris,2018,9595,Manual,20740,Petrol,145,65.7,1.0,Toyota
Yaris,2016,6995,Manual,50096,Petrol,0,66.0,1.0,Toyota
Yaris,2017,11795,Automatic,13093,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,9495,Manual,22465,Petrol,30,55.0,1.3,Toyota
Yaris,2017,10350,Manual,26791,Petrol,145,58.9,1.5,Toyota
Yaris,2019,13750,Manual,9100,Petrol,145,47.9,1.5,Toyota
Yaris,2015,11750,Automatic,17250,Hybrid,0,76.3,1.5,Toyota
Yaris,2018,11800,Manual,8736,Petrol,145,56.5,1.5,Toyota
Yaris,2017,11300,Manual,14150,Petrol,145,56.5,1.5,Toyota
Yaris,2019,12000,Manual,9070,Petrol,145,47.9,1.5,Toyota
Yaris,2017,9495,Manual,46706,Petrol,145,58.9,1.5,Toyota
Yaris,2018,11900,Manual,5691,Petrol,145,47.1,1.5,Toyota
Yaris,2017,14995,Automatic,6150,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,8995,Manual,13659,Petrol,30,58.0,1.3,Toyota
Yaris,2019,12500,Manual,11772,Petrol,145,47.9,1.5,Toyota
Yaris,2016,7995,Manual,36788,Petrol,30,58.0,1.3,Toyota
Yaris,2018,9995,Manual,10128,Petrol,145,58.9,1.5,Toyota
Yaris,2014,9450,Automatic,61042,Hybrid,0,80.7,1.5,Toyota
Yaris,2017,10550,Manual,5951,Petrol,145,58.9,1.5,Toyota
Yaris,2016,9995,Manual,17660,Petrol,30,55.0,1.3,Toyota
Yaris,2018,11000,Manual,13283,Petrol,145,58.9,1.5,Toyota
Yaris,2018,10995,Manual,11112,Petrol,145,58.9,1.5,Toyota
Yaris,2018,10995,Manual,13607,Petrol,145,58.9,1.5,Toyota
Yaris,2016,11995,Automatic,12567,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,8995,Manual,18888,Petrol,145,58.9,1.5,Toyota
Yaris,2018,9995,Manual,9279,Petrol,145,56.5,1.5,Toyota
Yaris,2018,11995,Automatic,30184,Hybrid,135,76.3,1.5,Toyota
Yaris,2015,8995,Automatic,36111,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,8995,Manual,23111,Petrol,145,65.7,1.0,Toyota
Yaris,2018,9995,Manual,17211,Petrol,145,58.9,1.5,Toyota
Yaris,2018,17495,Automatic,24616,Petrol,145,60.1,1.5,Toyota
Yaris,2014,8000,Semi-Auto,48200,Petrol,30,55.4,1.3,Toyota
Yaris,2018,8995,Manual,41855,Petrol,145,58.9,1.5,Toyota
Yaris,2016,7995,Manual,17279,Petrol,30,58.0,1.3,Toyota
Yaris,2016,7995,Manual,15122,Petrol,30,58.0,1.3,Toyota
Yaris,2018,12995,Automatic,9989,Hybrid,135,76.3,1.5,Toyota
Yaris,2017,12995,Automatic,8748,Hybrid,135,76.3,1.5,Toyota
Yaris,2018,11695,Automatic,14655,Petrol,145,60.1,1.5,Toyota
Yaris,2018,11995,Automatic,15432,Hybrid,135,76.3,1.5,Toyota
Yaris,2017,10495,Automatic,15237,Petrol,30,58.0,1.3,Toyota
Yaris,2018,9995,Manual,26522,Petrol,150,58.9,1.5,Toyota
Yaris,2017,10995,Automatic,9851,Petrol,145,60.1,1.5,Toyota
Yaris,2018,9495,Manual,31255,Petrol,145,47.1,1.5,Toyota
Yaris,2018,9995,Manual,22889,Petrol,145,56.5,1.5,Toyota
Yaris,2018,11995,Automatic,10512,Petrol,145,60.1,1.5,Toyota
Yaris,2017,10995,Automatic,25823,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,10995,Automatic,22909,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,10995,Automatic,24100,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,10995,Automatic,23802,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,12695,Automatic,20275,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,8268,Manual,34039,Petrol,30,58.0,1.3,Toyota
Yaris,2018,9995,Manual,20020,Petrol,145,47.1,1.5,Toyota
Yaris,2016,9995,Automatic,41111,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,12995,Automatic,11521,Hybrid,135,76.3,1.5,Toyota
Yaris,2019,18868,Automatic,9991,Hybrid,140,76.3,1.5,Toyota
Yaris,2018,10995,Manual,10513,Petrol,145,58.9,1.5,Toyota
Yaris,2018,14991,Automatic,7906,Petrol,145,60.1,1.5,Toyota
Yaris,2017,12795,Automatic,24683,Hybrid,135,76.3,1.5,Toyota
Yaris,2017,11995,Automatic,21709,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,14995,Manual,1899,Petrol,145,47.9,1.5,Toyota
Yaris,2018,9830,Manual,35000,Petrol,145,47.1,1.5,Toyota
Yaris,2019,11995,Manual,7885,Petrol,145,47.9,1.5,Toyota
Yaris,2016,6997,Manual,52667,Petrol,0,66.0,1.0,Toyota
Yaris,2016,10795,Automatic,26599,Petrol,30,55.0,1.3,Toyota
Yaris,2016,8995,Manual,41074,Petrol,30,58.0,1.3,Toyota
Yaris,2019,11733,Manual,7414,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12795,Manual,50,Petrol,145,47.9,1.5,Toyota
Yaris,2018,10721,Manual,18946,Petrol,145,58.9,1.5,Toyota
Yaris,2018,10378,Manual,13049,Petrol,145,58.9,1.5,Toyota
Yaris,2016,12191,Automatic,30338,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,11641,Manual,7640,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11585,Manual,10842,Petrol,145,47.9,1.5,Toyota
Yaris,2018,11975,Automatic,20415,Petrol,145,60.1,1.5,Toyota
Yaris,2017,14122,Automatic,17212,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,8982,Manual,33204,Petrol,30,55.0,1.3,Toyota
Yaris,2015,12721,Automatic,24654,Hybrid,0,78.0,1.5,Toyota
Yaris,2019,13671,Automatic,11970,Hybrid,135,76.3,1.5,Toyota
Yaris,2016,10584,Automatic,11903,Petrol,30,58.0,1.3,Toyota
Yaris,2019,10610,Manual,7885,Petrol,145,47.9,1.5,Toyota
Yaris,2015,8632,Manual,15636,Petrol,30,55.0,1.3,Toyota
Yaris,2019,11426,Manual,9721,Petrol,145,47.9,1.5,Toyota
Yaris,2019,10660,Manual,6020,Petrol,145,47.9,1.5,Toyota
Yaris,2019,10660,Manual,5988,Petrol,145,47.9,1.5,Toyota
Yaris,2019,10660,Manual,7869,Petrol,145,47.9,1.5,Toyota
Yaris,2018,13480,Automatic,10403,Hybrid,135,76.3,1.5,Toyota
Yaris,2013,5995,Manual,44797,Petrol,125,51.4,1.3,Toyota
Yaris,2017,10999,Automatic,33710,Petrol,145,60.1,1.5,Toyota
Yaris,2017,9902,Manual,26308,Petrol,145,58.9,1.5,Toyota
Yaris,2015,7633,Manual,29400,Petrol,30,55.0,1.3,Toyota
Yaris,2017,11800,Manual,28544,Petrol,145,56.5,1.5,Toyota
Yaris,2016,13995,Automatic,37865,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,6987,Manual,50980,Petrol,30,58.0,1.3,Toyota
Yaris,2019,11779,Manual,7452,Petrol,145,47.9,1.5,Toyota
Yaris,2018,13252,Automatic,16921,Hybrid,135,76.3,1.5,Toyota
Yaris,2016,8477,Manual,41240,Petrol,30,55.0,1.3,Toyota
Yaris,2017,10744,Automatic,13874,Petrol,30,58.0,1.3,Toyota
Yaris,2018,10684,Manual,9321,Petrol,145,58.9,1.5,Toyota
Yaris,2017,11326,Automatic,21916,Petrol,145,60.1,1.5,Toyota
Yaris,2015,11157,Automatic,35841,Hybrid,0,78.0,1.5,Toyota
Yaris,2018,9386,Manual,28112,Petrol,145,58.9,1.5,Toyota
Yaris,2015,8772,Manual,17750,Petrol,30,55.0,1.3,Toyota
Yaris,2016,9436,Manual,6553,Petrol,30,58.0,1.3,Toyota
Yaris,2016,11091,Automatic,53222,Hybrid,0,78.5,1.5,Toyota
Yaris,2017,9707,Manual,16845,Petrol,145,58.9,1.5,Toyota
Yaris,2019,13039,Manual,11102,Petrol,145,47.9,1.5,Toyota
Yaris,2018,10707,Manual,18256,Petrol,145,56.5,1.5,Toyota
Yaris,2017,8994,Manual,19678,Petrol,30,58.0,1.3,Toyota
Yaris,2016,12500,Automatic,20216,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,13534,Automatic,9857,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,8253,Manual,28698,Petrol,30,58.0,1.3,Toyota
Yaris,2019,13458,Automatic,3456,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11895,Manual,9034,Petrol,145,47.9,1.5,Toyota
Yaris,2018,9899,Manual,27855,Petrol,150,58.9,1.5,Toyota
Yaris,2016,11295,Automatic,27500,Hybrid,0,78.0,1.5,Toyota
Yaris,2015,9995,Automatic,50033,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,10795,Manual,22164,Petrol,145,58.9,1.5,Toyota
Yaris,2019,12171,Manual,4263,Petrol,150,47.9,1.5,Toyota
Yaris,2018,10515,Manual,22978,Petrol,145,58.9,1.5,Toyota
Yaris,2017,9750,Manual,13297,Petrol,150,58.9,1.5,Toyota
Yaris,2017,8950,Manual,35137,Petrol,30,55.0,1.3,Toyota
Yaris,2019,14295,Automatic,3150,Hybrid,140,76.3,1.5,Toyota
Yaris,2018,14895,Automatic,11125,Hybrid,140,67.3,1.5,Toyota
Yaris,2016,9395,Manual,2845,Petrol,30,58.0,1.3,Toyota
Yaris,2017,10247,Manual,19205,Petrol,150,58.9,1.5,Toyota
Yaris,2018,12995,Automatic,14274,Petrol,150,47.1,1.5,Toyota
Yaris,2017,12222,Automatic,28290,Hybrid,0,86.0,1.5,Toyota
Yaris,2015,7295,Manual,17511,Petrol,0,66.0,1.0,Toyota
Yaris,2019,14369,Manual,9413,Petrol,145,47.9,1.5,Toyota
Yaris,2016,8150,Manual,25234,Petrol,30,58.0,1.3,Toyota
Yaris,2019,13299,Automatic,2999,Petrol,145,47.9,1.5,Toyota
Yaris,2016,11300,Automatic,29931,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,10850,Manual,10741,Petrol,145,47.1,1.5,Toyota
Yaris,2017,10250,Manual,19195,Petrol,145,55.0,1.3,Toyota
Yaris,2020,19276,Automatic,3113,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12750,Automatic,4256,Petrol,145,47.9,1.5,Toyota
Yaris,2016,10950,Automatic,15031,Petrol,30,55.0,1.3,Toyota
Yaris,2019,12750,Automatic,3970,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12650,Manual,3033,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11450,Manual,3696,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11750,Manual,8935,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11750,Manual,5496,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11750,Manual,11444,Petrol,145,47.9,1.5,Toyota
Yaris,2018,10800,Manual,16704,Petrol,145,56.5,1.5,Toyota
Yaris,2019,13489,Automatic,2250,Petrol,145,47.9,1.5,Toyota
Yaris,2018,10250,Manual,14600,Petrol,150,58.9,1.5,Toyota
Yaris,2017,9325,Manual,29600,Petrol,150,58.9,1.5,Toyota
Yaris,2020,14995,Manual,1985,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12995,Manual,1442,Petrol,145,47.9,1.5,Toyota
Yaris,2017,9250,Manual,9100,Petrol,30,58.0,1.3,Toyota
Yaris,2018,11975,Automatic,13692,Petrol,150,60.1,1.5,Toyota
Yaris,2017,8250,Manual,36104,Petrol,30,58.0,1.3,Toyota
Yaris,2017,10450,Manual,12017,Petrol,30,55.0,1.3,Toyota
Yaris,2016,10700,Automatic,44571,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,13995,Automatic,19280,Hybrid,0,78.0,1.5,Toyota
Yaris,2019,9950,Manual,10225,Petrol,150,56.5,1.0,Toyota
Yaris,2017,10750,Manual,18121,Petrol,150,56.5,1.5,Toyota
Yaris,2019,11995,Manual,15000,Petrol,145,47.9,1.5,Toyota
Yaris,2019,14582,Manual,12600,Petrol,145,47.9,1.5,Toyota
Yaris,2017,10125,Manual,13000,Petrol,30,55.0,1.3,Toyota
Yaris,2018,12995,Manual,8500,Petrol,145,47.1,1.5,Toyota
Yaris,2017,13200,Automatic,6400,Hybrid,140,76.3,1.5,Toyota
Yaris,2019,12150,Manual,8788,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12150,Manual,9469,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12450,Manual,6271,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11750,Manual,8394,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11450,Manual,13228,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12750,Automatic,6199,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12750,Automatic,5286,Petrol,145,47.9,1.5,Toyota
Yaris,2017,10595,Manual,15000,Petrol,30,55.0,1.3,Toyota
Yaris,2019,14495,Manual,100,Petrol,145,47.9,1.5,Toyota
Yaris,2019,14495,Manual,100,Petrol,145,47.9,1.5,Toyota
Yaris,2019,15495,Manual,2500,Petrol,145,47.9,1.5,Toyota
Yaris,2017,10995,Manual,4500,Petrol,30,58.0,1.3,Toyota
Yaris,2019,12550,Manual,1974,Petrol,145,47.9,1.5,Toyota
Yaris,2016,12695,Automatic,27878,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,10995,Manual,21100,Petrol,145,56.5,1.5,Toyota
Yaris,2017,12950,Automatic,11752,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,13800,Automatic,1000,Petrol,145,47.9,1.5,Toyota
Yaris,2017,9500,Manual,15027,Petrol,30,58.0,1.3,Toyota
Yaris,2017,14500,Automatic,12000,Hybrid,140,76.3,1.5,Toyota
Yaris,2014,12250,Automatic,29440,Hybrid,0,78.0,1.5,Toyota
Yaris,2018,10395,Manual,11100,Petrol,150,47.1,1.5,Toyota
Yaris,2016,14995,Automatic,16387,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,10150,Automatic,80000,Hybrid,140,76.3,1.5,Toyota
Yaris,2017,12000,Automatic,29257,Petrol,30,58.0,1.3,Toyota
Yaris,2016,14000,Automatic,12493,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,13500,Automatic,14500,Petrol,145,60.1,1.5,Toyota
Yaris,2017,13875,Automatic,47517,Hybrid,135,67.3,1.5,Toyota
Yaris,2016,11500,Automatic,20718,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,9300,Manual,41054,Petrol,30,58.0,1.3,Toyota
Yaris,2016,11895,Automatic,23000,Hybrid,0,86.0,1.5,Toyota
Yaris,2015,9300,Manual,28836,Petrol,30,55.0,1.3,Toyota
Yaris,2019,12000,Manual,12034,Petrol,145,47.9,1.5,Toyota
Yaris,2018,10500,Manual,16800,Petrol,145,47.1,1.5,Toyota
Yaris,2018,11000,Manual,32819,Petrol,145,56.5,1.5,Toyota
Yaris,2018,10295,Manual,11450,Petrol,145,58.9,1.5,Toyota
Yaris,2017,12500,Automatic,13458,Hybrid,0,86.0,1.5,Toyota
Yaris,2014,9000,Automatic,40000,Hybrid,0,80.7,1.5,Toyota
Yaris,2016,8995,Manual,24000,Petrol,30,58.0,1.3,Toyota
Yaris,2015,6498,Manual,46604,Diesel,0,80.7,1.4,Toyota
Yaris,2014,9500,Automatic,42000,Hybrid,0,80.7,1.5,Toyota
Yaris,2016,9000,Manual,23759,Petrol,30,55.0,1.3,Toyota
Yaris,2019,10495,Manual,9045,Petrol,145,49.6,1.0,Toyota
Yaris,2018,13885,Automatic,11656,Hybrid,135,76.3,1.5,Toyota
Yaris,2018,9789,Manual,17217,Petrol,145,58.9,1.5,Toyota
Yaris,2015,7999,Automatic,48160,Petrol,30,58.0,1.3,Toyota
Yaris,2017,9299,Manual,6312,Petrol,145,58.9,1.5,Toyota
Yaris,2015,6350,Manual,23690,Petrol,0,66.0,1.0,Toyota
Yaris,2019,11499,Manual,6514,Petrol,150,47.9,1.5,Toyota
Yaris,2019,11984,Automatic,22000,Petrol,145,47.9,1.5,Toyota
Yaris,2015,10498,Automatic,19597,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,14249,Automatic,18500,Hybrid,140,76.3,1.5,Toyota
Yaris,2019,11850,Manual,5855,Petrol,150,58.9,1.5,Toyota
Yaris,2016,9700,Manual,19000,Petrol,30,58.0,1.3,Toyota
Yaris,2019,11795,Manual,6434,Petrol,150,47.9,1.5,Toyota
Yaris,2019,11799,Manual,6896,Petrol,145,47.9,1.5,Toyota
Yaris,2016,7710,Manual,19900,Petrol,0,66.0,1.0,Toyota
Yaris,2014,5795,Manual,39000,Petrol,30,58.0,1.3,Toyota
Yaris,2017,11490,Automatic,10122,Petrol,145,60.1,1.5,Toyota
Yaris,2015,12850,Automatic,24165,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,7350,Manual,55104,Petrol,30,58.0,1.3,Toyota
Yaris,2019,11949,Manual,100,Petrol,145,47.9,1.5,Toyota
Yaris,2017,10890,Manual,6294,Petrol,145,56.5,1.5,Toyota
Yaris,2014,9650,Automatic,46510,Hybrid,0,78.0,1.5,Toyota
Yaris,2018,10990,Manual,14072,Petrol,145,58.9,1.5,Toyota
Yaris,2019,12487,Manual,3950,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12990,Manual,25,Petrol,145,47.9,1.5,Toyota
Yaris,2018,12495,Manual,14322,Petrol,145,47.1,1.5,Toyota
Yaris,2016,12995,Automatic,41143,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,11000,Automatic,25750,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,11790,Manual,8799,Petrol,145,47.9,1.5,Toyota
Yaris,2015,7750,Manual,32590,Petrol,30,55.0,1.3,Toyota
Yaris,2013,5500,Manual,47988,Petrol,125,52.3,1.3,Toyota
Yaris,2017,9657,Manual,25683,Petrol,30,55.0,1.3,Toyota
Yaris,2015,8200,Manual,17305,Petrol,30,58.0,1.3,Toyota
Yaris,2013,8995,Automatic,36500,Hybrid,0,80.7,1.5,Toyota
Yaris,2017,12000,Automatic,17409,Hybrid,0,86.0,1.5,Toyota
Yaris,2015,8650,Automatic,45000,Petrol,30,58.0,1.3,Toyota
Yaris,2015,7290,Manual,48344,Petrol,30,58.0,1.3,Toyota
Yaris,2014,9595,Automatic,46344,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,10495,Manual,12066,Petrol,150,48.7,1.0,Toyota
Yaris,2019,12905,Manual,2847,Petrol,150,47.9,1.5,Toyota
Yaris,2014,7058,Manual,36992,Petrol,30,58.9,1.0,Toyota
Yaris,2017,12790,Automatic,33659,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,13750,Automatic,32398,Hybrid,140,76.3,1.5,Toyota
Yaris,2016,11475,Automatic,19464,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,12000,Manual,9600,Petrol,150,47.9,1.5,Toyota
Yaris,2019,12390,Manual,12410,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11780,Manual,11990,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11790,Manual,10701,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11990,Manual,10091,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11495,Manual,8303,Petrol,145,47.9,1.5,Toyota
Yaris,2014,7750,Manual,54225,Petrol,30,55.0,1.3,Toyota
Yaris,2018,13363,Automatic,17306,Hybrid,135,76.3,1.5,Toyota
Yaris,2018,13795,Automatic,11133,Hybrid,135,76.3,1.5,Toyota
Yaris,2017,10495,Manual,14401,Petrol,145,58.9,1.5,Toyota
Yaris,2013,6295,Manual,40940,Petrol,125,52.3,1.3,Toyota
Yaris,2015,12995,Automatic,20004,Hybrid,0,78.0,1.5,Toyota
Yaris,2018,10995,Manual,14301,Petrol,145,58.9,1.5,Toyota
Yaris,2015,9131,Automatic,23271,Petrol,30,58.0,1.3,Toyota
Yaris,2014,11995,Automatic,7881,Hybrid,0,76.3,1.5,Toyota
Yaris,2018,13495,Automatic,15750,Petrol,145,47.1,1.5,Toyota
Yaris,2014,9749,Automatic,39800,Hybrid,0,80.7,1.5,Toyota
Yaris,2016,11401,Automatic,20674,Hybrid,0,86.0,1.5,Toyota
Yaris,2014,6895,Manual,55000,Petrol,30,55.0,1.3,Toyota
Yaris,2017,9420,Manual,21691,Petrol,30,58.0,1.3,Toyota
Yaris,2015,7495,Manual,41629,Petrol,30,55.0,1.3,Toyota
Yaris,2015,10995,Automatic,49479,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,12695,Automatic,44186,Hybrid,0,78.0,1.5,Toyota
Yaris,2016,8295,Manual,2700,Petrol,30,58.0,1.3,Toyota
Yaris,2015,10195,Automatic,43500,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,9490,Manual,14800,Petrol,30,55.0,1.3,Toyota
Yaris,2015,9995,Automatic,39000,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,8895,Manual,14600,Petrol,0,66.0,1.0,Toyota
Yaris,2018,11885,Manual,18610,Petrol,150,56.5,1.5,Toyota
Yaris,2017,10790,Automatic,18633,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,13895,Automatic,10571,Petrol,145,60.1,1.5,Toyota
Yaris,2017,9995,Manual,30778,Petrol,145,56.5,1.5,Toyota
Yaris,2017,9990,Automatic,5626,Petrol,30,58.0,1.3,Toyota
Yaris,2018,11395,Manual,7102,Petrol,145,47.1,1.5,Toyota
Yaris,2019,12795,Automatic,13000,Petrol,150,47.9,1.5,Toyota
Yaris,2014,6491,Manual,34000,Petrol,30,55.0,1.3,Toyota
Yaris,2018,10895,Manual,36413,Petrol,150,58.9,1.5,Toyota
Yaris,2018,13995,Automatic,12000,Hybrid,135,76.3,1.5,Toyota
Yaris,2016,14295,Automatic,13432,Hybrid,0,78.0,1.5,Toyota
Yaris,2019,14995,Automatic,3546,Petrol,145,47.9,1.5,Toyota
Yaris,2016,13690,Manual,12444,Petrol,30,55.0,1.3,Toyota
Yaris,2014,8795,Semi-Auto,30121,Petrol,30,55.4,1.3,Toyota
Yaris,2014,6295,Manual,42472,Diesel,0,72.4,1.4,Toyota
Yaris,2018,14695,Automatic,1219,Petrol,145,47.1,1.5,Toyota
Yaris,2015,11995,Automatic,12600,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,11491,Manual,1905,Petrol,145,49.6,1.0,Toyota
Yaris,2018,10991,Manual,14999,Petrol,145,56.5,1.5,Toyota
Yaris,2019,11980,Manual,9870,Petrol,145,47.9,1.5,Toyota
Yaris,2019,13790,Manual,4589,Petrol,145,47.9,1.5,Toyota
Yaris,2020,12495,Manual,4895,Petrol,150,49.6,1.0,Toyota
Yaris,2019,15491,Automatic,6113,Petrol,145,47.9,1.5,Toyota
Yaris,2019,11991,Manual,5000,Petrol,145,47.9,1.5,Toyota
Yaris,2019,13491,Manual,3000,Petrol,145,47.9,1.5,Toyota
Yaris,2017,8900,Manual,24000,Petrol,30,58.0,1.3,Toyota
Yaris,2016,9991,Automatic,69588,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,10491,Automatic,57000,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,12990,Automatic,6817,Petrol,145,47.9,1.5,Toyota
Yaris,2015,9595,Automatic,15900,Petrol,30,55.4,1.3,Toyota
Yaris,2019,12490,Manual,2940,Petrol,145,58.9,1.5,Toyota
Yaris,2019,12490,Manual,3560,Petrol,145,58.9,1.5,Toyota
Yaris,2016,8295,Manual,38978,Petrol,30,58.0,1.3,Toyota
Yaris,2017,9995,Manual,14000,Petrol,30,58.0,1.3,Toyota
Yaris,2017,9930,Manual,27220,Petrol,145,56.5,1.5,Toyota
Yaris,2018,14791,Automatic,16600,Hybrid,135,76.3,1.5,Toyota
Yaris,2016,8991,Automatic,83288,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,12201,Automatic,6635,Petrol,145,60.1,1.5,Toyota
Yaris,2014,5401,Manual,60572,Petrol,125,52.3,1.3,Toyota
Yaris,2017,15295,Automatic,16523,Hybrid,0,78.0,1.5,Toyota
Yaris,2017,14695,Automatic,8802,Hybrid,0,86.0,1.5,Toyota
Yaris,2018,9995,Manual,21128,Petrol,145,48.7,1.0,Toyota
Yaris,2015,8495,Manual,22000,Petrol,30,58.0,1.3,Toyota
Yaris,2016,8750,Manual,22000,Petrol,30,55.0,1.3,Toyota
Yaris,2016,11991,Automatic,40100,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,11462,Automatic,37547,Hybrid,0,86.0,1.5,Toyota
Yaris,2014,7042,Manual,40712,Petrol,125,51.4,1.3,Toyota
Yaris,2019,12386,Manual,2291,Petrol,145,47.9,1.5,Toyota
Yaris,2014,12000,Automatic,13974,Hybrid,0,78.0,1.5,Toyota
Yaris,2013,5500,Manual,49617,Petrol,125,51.4,1.3,Toyota
Yaris,2015,11000,Automatic,19600,Hybrid,0,78.0,1.5,Toyota
Yaris,2019,11210,Manual,13663,Petrol,145,47.9,1.5,Toyota
Yaris,2019,12426,Manual,1822,Petrol,145,47.9,1.5,Toyota
Yaris,2017,10492,Manual,13482,Petrol,30,55.0,1.3,Toyota
Yaris,2018,10501,Manual,9169,Petrol,145,58.9,1.5,Toyota
Yaris,2017,10902,Automatic,46953,Hybrid,0,86.0,1.5,Toyota
Yaris,2016,11434,Automatic,21754,Hybrid,0,86.0,1.5,Toyota
Yaris,2019,11811,Manual,6903,Petrol,145,47.9,1.5,Toyota
Yaris,2016,11499,Automatic,12641,Hybrid,0,86.0,1.5,Toyota
Yaris,2017,8799,Manual,38648,Petrol,30,58.0,1.3,Toyota
Yaris,2015,7999,Automatic,39498,Petrol,30,58.0,1.3,Toyota
Yaris,2017,9801,Manual,5962,Petrol,30,58.0,1.3,Toyota
Yaris,2017,9664,Manual,26313,Petrol,145,56.5,1.5,Toyota
Yaris,2017,8695,Manual,20927,Petrol,30,58.0,1.3,Toyota
